Time,Qin,h1,h2
56.6,0.767304514115968,0.7495465761921934,0.7491736605340673
56.800000000000004,0.7673151918579928,0.7495930478874757,0.749183199705955
57.0,0.7673234266981356,0.7496382102002785,0.7491936834148545
57.2,0.7673293093278257,0.7496818858895763,0.7492050539738171
57.400000000000006,0.7673329393645867,0.7497239158431214,0.7492172506423673
57.6,0.7673344242765849,0.7497641590419653,0.7492302101686602
57.800000000000004,0.7673338783191757,0.7498024924194691,0.7492438673167411
58.0,0.7673314214891047,0.7498388106213916,0.7492581553765936
58.2,0.7673271785016001,0.7498730256738673,0.7492730066548953
58.400000000000006,0.7673212777951773,0.7499050665662604,0.7492883529446254
58.6,0.7673138505685351,0.7499348787560021,0.7493041259719011
58.800000000000004,0.7673050298535039,0.7499624236025895,0.7493202578186395
59.0,0.7672949496275672,0.7499876777379566,0.7493366813198642
59.2,0.7672837439690537,0.7500106323804047,0.7493533304346905
59.400000000000006,0.7672715462576766,0.750031292599226,0.7493701405902314
59.6,0.7672584884226776,0.7500496765370562,0.7493870489978675
59.800000000000004,0.7672447002404368,0.7500658145968573,0.749403994941519
60.0,0.7672303086830068,0.7500797486002668,0.7494209200377423
60.2,0.7672154373186569,0.750091530923855,0.7494377684676485
60.400000000000006,0.7672002057651426,0.7501012236196029,0.7494544871808105
60.6,0.7671847291960694,0.7501088975256669,0.7494710260714776
60.800000000000004,0.7671691179003849,0.7501146313732262,0.7494873381275657
61.0,0.7671534768947175,0.7501185108949141,0.7495033795530244
61.2,0.7671379055879867,0.7501206279400303,0.7495191098643064
61.400000000000006,0.7671224974974319,0.7501210796014086,0.7495344919617791
61.6,0.7671073400149474,0.7501199673584812,0.7495494921770194
61.800000000000004,0.767092514222381,0.750117396240741,0.7495640802970224
62.0,0.7670780947542305,0.7501134740154536,0.7495782295664387
62.2,0.7670641497059854,0.7501083104031198,0.7495919166690199
62.400000000000006,0.7670507405861788,0.7501020163238366,0.7496051216895128
62.6,0.7670379223100698,0.7500947031773509,0.7496178280572903
62.800000000000004,0.7670257432327356,0.7500864821592499,0.7496300224730458
63.0,0.7670142452192462,0.750077463615385,0.7496416948199044
63.2,0.7670034637494971,0.7500677564362908,0.7496528380603246
63.400000000000006,0.766993428055205,0.7500574674930216,0.7496634481201726
63.6,0.7669841612865127,0.7500467011155123,0.7496735237613538
63.800000000000004,0.7669756807056156,0.7500355586142539,0.7496830664443767
64.0,0.7669679979048002,0.7500241378457779,0.7496920801822121
64.2,0.7669611190462825,0.7500125328221554,0.7497005713867864
64.4,0.7669550451212434,0.7500008333644438,0.7497085487094194
64.60000000000001,0.7669497722254898,0.7499891247997607,0.7497160228764842
64.8,0.7669452918492058,0.7499774877014177,0.7497230065215221
65.0,0.7669415911783146,0.749965997671327,0.7497295140150037
65.2,0.7669386534050342,0.7499547251636809,0.7497355612928743
65.4,0.7669364580452898,0.7499437353487176,0.7497411656849701
65.60000000000001,0.7669349812607253,0.749933088015209,0.74974634574433
65.8,0.7669341961831584,0.7499228375101521,0.7497511210783716
66.0,0.7669340732394168,0.7499130327140071,0.7497555121828332
66.2,0.7669345804746114,0.7499037170497012,0.7497595402793197
66.4,0.7669356838720092,0.7498949285235165,0.7497632271572242
66.60000000000001,0.7669373476677903,0.7498866997958902,0.749766595020729
66.8,0.7669395346591007,0.7498790582800842,0.74976966634152
67.0,0.7669422065039295,0.7498720262666283,0.7497724637177836
67.2,0.7669453240114772,0.7498656210713992,0.7497750097399836
67.4,0.7669488474218011,0.7498598552051746,0.7497773268638503
67.60000000000001,0.7669527366736609,0.74985473656249,0.7497794372909488
67.8,0.7669569516596111,0.7498502686276288,0.7497813628571237
68.0,0.7669614524675156,0.7498464506955936,0.7497831249290627
68.2,0.7669661996077874,0.7498432781059319,0.7497847443091507
68.4,0.7669711542257737,0.74984074248733,0.7497862411487352
68.60000000000001,0.7669762782988332,0.7498388320109385,0.7497876348698631
68.8,0.7669815348177648,0.7498375316504484,0.7497889440954957
69.0,0.7669868879523534,0.7498368234470089,0.7497901865881592
69.2,0.7669923032009174,0.749836686777148,0.7497913791969395
69.4,0.7669977475238337,0.7498370986219431,0.7497925378126842
69.60000000000001,0.767003189461115,0.7498380338357735,0.7497936773312356
69.8,0.7670085992342103,0.7498394654130811,0.7497948116244783
70.0,0.7670139488322755,0.749841364751664,0.7497959535189506
70.2,0.7670192120832489,0.7498437019111259,0.7497971147817383
